source,target,attributes
Q_632,KSEA_16,{'type': 'MATCHES'}
Q_632,KSEA_3,{'type': 'MATCHES'}
Q_632,KSEA_4,{'type': 'MATCHES'}
Q_632,MBA_5,{'type': 'MATCHES'}
Q_632,MB_AMD_1,{'type': 'MATCHES'}
Q_632,MB_AMD_3,{'type': 'MATCHES'}
Q_632,ESI_50,{'type': 'MATCHES'}
Q_634,provident_fund,{'type': 'RELATES_TO'}
Q_634,dual_employment,{'type': 'RELATES_TO'}
Q_634,labour_court,{'type': 'RELATES_TO'}
Q_634,EPF_6,{'type': 'MATCHES'}
Q_634,EPF_AT_2,{'type': 'MATCHES'}
Q_634,CCS_ME_3,{'type': 'MATCHES'}
Q_634,CCS_ME_5,{'type': 'MATCHES'}
Q_634,RPSR_43,{'type': 'MATCHES'}
Q_634,MEPS_17,{'type': 'MATCHES'}
Q_634,MEPS_19,{'type': 'MATCHES'}
Q_634,MEPS_20,{'type': 'MATCHES'}
Q_634,MEPS_34,{'type': 'MATCHES'}
Q_634,PENSION_NOM_1,{'type': 'MATCHES'}
Q_634,PENSION_NOM_2,{'type': 'MATCHES'}
Q_634,PENSION_NOM_3,{'type': 'MATCHES'}
Q_634,PENSION_NOM_4,{'type': 'MATCHES'}
Q_634,PENSION_NOM_5,{'type': 'MATCHES'}
Q_634,PENSION_NOM_6,{'type': 'MATCHES'}
Q_634,PENSION_NOM_7,{'type': 'MATCHES'}
Q_634,PENSION_NOM_8,{'type': 'MATCHES'}
Q_634,FIN_A_6,{'type': 'MATCHES'}
Q_634,FIN_A_146,{'type': 'MATCHES'}
Q_634,FIN_A_15J,{'type': 'MATCHES'}
Q_634,FIN_A_185,{'type': 'MATCHES'}
Q_634,BTC_64,{'type': 'MATCHES'}
Q_634,BTC_69,{'type': 'MATCHES'}
Q_634,BTC_80,{'type': 'MATCHES'}
Q_634,BTC_198,{'type': 'MATCHES'}
Q_634,BTC_201,{'type': 'MATCHES'}
Q_634,BTC_202,{'type': 'MATCHES'}
Q_634,BTC_203,{'type': 'MATCHES'}
Q_634,BTC_204,{'type': 'MATCHES'}
Q_634,BTC_205,{'type': 'MATCHES'}
Q_634,BTC_206,{'type': 'MATCHES'}
Q_634,BTC_207,{'type': 'MATCHES'}
Q_634,BTC_208,{'type': 'MATCHES'}
Q_634,BTC_209,{'type': 'MATCHES'}
Q_634,BTC_211,{'type': 'MATCHES'}
Q_634,BTC_212,{'type': 'MATCHES'}
Q_634,BTC_213,{'type': 'MATCHES'}
Q_634,BTC_214,{'type': 'MATCHES'}
Q_634,BTC_216,{'type': 'MATCHES'}
Q_634,BTC_217,{'type': 'MATCHES'}
Q_634,BTC_218,{'type': 'MATCHES'}
Q_634,BTC_219,{'type': 'MATCHES'}
Q_634,BTC_221,{'type': 'MATCHES'}
Q_634,BTC_222,{'type': 'MATCHES'}
Q_634,BTC_224,{'type': 'MATCHES'}
Q_634,BTC_225,{'type': 'MATCHES'}
Q_634,BTC_226,{'type': 'MATCHES'}
Q_634,BTC_227,{'type': 'MATCHES'}
Q_634,BTC_228,{'type': 'MATCHES'}
Q_634,BTC_229,{'type': 'MATCHES'}
Q_634,BTC_230,{'type': 'MATCHES'}
Q_634,BTC_232,{'type': 'MATCHES'}
Q_634,BTC_233,{'type': 'MATCHES'}
Q_634,BTC_234,{'type': 'MATCHES'}
Q_634,BTC_235,{'type': 'MATCHES'}
Q_634,BTC_237,{'type': 'MATCHES'}
Q_634,BTC_238,{'type': 'MATCHES'}
Q_634,BTC_239,{'type': 'MATCHES'}
Q_634,BTC_241,{'type': 'MATCHES'}
Q_634,BTC_242,{'type': 'MATCHES'}
Q_634,BTC_326,{'type': 'MATCHES'}
Q_634,BTC_349,{'type': 'MATCHES'}
Q_634,BTC_366,{'type': 'MATCHES'}
Q_634,BTC_367,{'type': 'MATCHES'}
Q_634,BTC_368,{'type': 'MATCHES'}
Q_634,BTC_369,{'type': 'MATCHES'}
Q_634,BTC_370,{'type': 'MATCHES'}
Q_634,BTC_371,{'type': 'MATCHES'}
Q_634,PGA_7,{'type': 'MATCHES'}
Q_634,EPF_7D,{'type': 'MATCHES'}
Q_634,ESI_55,{'type': 'MATCHES'}
Q_634,IRC_44,{'type': 'MATCHES'}
Q_634,IRC_45,{'type': 'MATCHES'}
Q_634,IRC_46,{'type': 'MATCHES'}
Q_634,IRC_47,{'type': 'MATCHES'}
Q_634,IRC_48,{'type': 'MATCHES'}
Q_634,IRC_49,{'type': 'MATCHES'}
Q_634,IRC_50,{'type': 'MATCHES'}
Q_634,IRC_54,{'type': 'MATCHES'}
Q_634,ID_CENTRAL_10,{'type': 'MATCHES'}
Q_634,ID_CENTRAL_29,{'type': 'MATCHES'}
Q_634,ID_CENTRAL_99,{'type': 'MATCHES'}
Q_634,EPF_AT_1,{'type': 'MATCHES'}
Q_634,EPF_AT_3,{'type': 'MATCHES'}
Q_634,EPF_AT_4,{'type': 'MATCHES'}
Q_634,EPF_AT_5,{'type': 'MATCHES'}
Q_634,EPF_AT_6,{'type': 'MATCHES'}
Q_634,EPF_AT_7,{'type': 'MATCHES'}
Q_634,EPF_AT_11,{'type': 'MATCHES'}
Q_634,EPF_AT_12,{'type': 'MATCHES'}
Q_634,EPF_AT_13,{'type': 'MATCHES'}
Q_634,EPF_AT_14,{'type': 'MATCHES'}
Q_634,EPF_AT_15,{'type': 'MATCHES'}
Q_634,EPF_AT_16,{'type': 'MATCHES'}
Q_634,EPF_AT_17,{'type': 'MATCHES'}
Q_634,EPF_AT_18,{'type': 'MATCHES'}
Q_634,EPF_AT_19,{'type': 'MATCHES'}
Q_634,EPF_AT_21,{'type': 'MATCHES'}
Q_634,EPF_AT_22,{'type': 'MATCHES'}
Q_634,EPF_AT_23,{'type': 'MATCHES'}
Q_634,EPF_AT_24,{'type': 'MATCHES'}
Q_634,EPF_AT_25,{'type': 'MATCHES'}
Q_634,EPF_AT_26,{'type': 'MATCHES'}
Q_634,EPF_AT_27,{'type': 'MATCHES'}
Q_634,EPF_AT_28,{'type': 'MATCHES'}
Q_634,EPF_AT_29,{'type': 'MATCHES'}
Q_634,ATA_19,{'type': 'MATCHES'}
Q_634,RPSR_6,{'type': 'MATCHES'}
Q_634,MEPS_39,{'type': 'MATCHES'}
Q_634,MEPS_43,{'type': 'MATCHES'}
Q_634,DPDP_29,{'type': 'MATCHES'}
Q_634,DPDP_30,{'type': 'MATCHES'}
Q_634,FIN_A_50,{'type': 'MATCHES'}
Q_634,FIN_A_51,{'type': 'MATCHES'}
Q_634,FIN_A_129,{'type': 'MATCHES'}
Q_634,FIN_A_148,{'type': 'MATCHES'}
Q_634,FIN_A_1992,{'type': 'MATCHES'}
Q_634,FIN_A_158,{'type': 'MATCHES'}
Q_634,FIN_A_159,{'type': 'MATCHES'}
Q_634,FIN_A_1952,{'type': 'MATCHES'}
Q_634,FIN_A_161,{'type': 'MATCHES'}
Q_634,FIN_A_1999,{'type': 'MATCHES'}
Q_634,FIN_A_162,{'type': 'MATCHES'}
Q_634,FIN_A_163,{'type': 'MATCHES'}
Q_634,FIN_A_1989,{'type': 'MATCHES'}
Q_634,FIN_A_164,{'type': 'MATCHES'}
Q_634,FIN_A_165,{'type': 'MATCHES'}
Q_634,FIN_A_166,{'type': 'MATCHES'}
Q_634,FIN_A_167,{'type': 'MATCHES'}
Q_634,FIN_A_168,{'type': 'MATCHES'}
Q_634,FIN_A_1997,{'type': 'MATCHES'}
Q_634,FIN_A_169,{'type': 'MATCHES'}
Q_634,FIN_A_170,{'type': 'MATCHES'}
Q_634,FIN_A_171,{'type': 'MATCHES'}
Q_634,FIN_A_172,{'type': 'MATCHES'}
Q_634,FIN_A_173,{'type': 'MATCHES'}
Q_634,FIN_A_1961,{'type': 'MATCHES'}
Q_634,FIN_A_175,{'type': 'MATCHES'}
Q_634,FIN_A_176,{'type': 'MATCHES'}
Q_634,FIN_A_178,{'type': 'MATCHES'}
Q_634,FIN_A_179,{'type': 'MATCHES'}
Q_634,FIN_A_180,{'type': 'MATCHES'}
Q_634,FIN_A_181,{'type': 'MATCHES'}
Q_634,FIN_A_183,{'type': 'MATCHES'}
Q_634,GST_109,{'type': 'MATCHES'}
Q_634,GST_110,{'type': 'MATCHES'}
Q_634,GST_111,{'type': 'MATCHES'}
Q_634,GST_112,{'type': 'MATCHES'}
Q_634,GST_113,{'type': 'MATCHES'}
Q_634,COMP_242,{'type': 'MATCHES'}
Q_634,DSEA_147,{'type': 'MATCHES'}
Q_637,labour_court,{'type': 'RELATES_TO'}
Q_637,wages,{'type': 'RELATES_TO'}
Q_637,full_final_settlement,{'type': 'RELATES_TO'}
Q_637,esi,{'type': 'RELATES_TO'}
Q_637,wrongful_termination,{'type': 'RELATES_TO'}
Q_637,PGA_7,{'type': 'MATCHES'}
Q_637,EPF_7D,{'type': 'MATCHES'}
Q_637,ESI_55,{'type': 'MATCHES'}
Q_637,IRC_44,{'type': 'MATCHES'}
Q_637,IRC_45,{'type': 'MATCHES'}
Q_637,IRC_46,{'type': 'MATCHES'}
Q_637,IRC_47,{'type': 'MATCHES'}
Q_637,IRC_48,{'type': 'MATCHES'}
Q_637,IRC_49,{'type': 'MATCHES'}
Q_637,IRC_50,{'type': 'MATCHES'}
Q_637,IRC_54,{'type': 'MATCHES'}
Q_637,ID_CENTRAL_10,{'type': 'MATCHES'}
Q_637,ID_CENTRAL_29,{'type': 'MATCHES'}
Q_637,ID_CENTRAL_99,{'type': 'MATCHES'}
Q_637,EPF_AT_1,{'type': 'MATCHES'}
Q_637,EPF_AT_2,{'type': 'MATCHES'}
Q_637,EPF_AT_3,{'type': 'MATCHES'}
Q_637,EPF_AT_4,{'type': 'MATCHES'}
Q_637,EPF_AT_5,{'type': 'MATCHES'}
Q_637,EPF_AT_6,{'type': 'MATCHES'}
Q_637,EPF_AT_7,{'type': 'MATCHES'}
Q_637,EPF_AT_11,{'type': 'MATCHES'}
Q_637,EPF_AT_12,{'type': 'MATCHES'}
Q_637,EPF_AT_13,{'type': 'MATCHES'}
Q_637,EPF_AT_14,{'type': 'MATCHES'}
Q_637,EPF_AT_15,{'type': 'MATCHES'}
Q_637,EPF_AT_16,{'type': 'MATCHES'}
Q_637,EPF_AT_17,{'type': 'MATCHES'}
Q_637,EPF_AT_18,{'type': 'MATCHES'}
Q_637,EPF_AT_19,{'type': 'MATCHES'}
Q_637,EPF_AT_21,{'type': 'MATCHES'}
Q_637,EPF_AT_22,{'type': 'MATCHES'}
Q_637,EPF_AT_23,{'type': 'MATCHES'}
Q_637,EPF_AT_24,{'type': 'MATCHES'}
Q_637,EPF_AT_25,{'type': 'MATCHES'}
Q_637,EPF_AT_26,{'type': 'MATCHES'}
Q_637,EPF_AT_27,{'type': 'MATCHES'}
Q_637,EPF_AT_28,{'type': 'MATCHES'}
Q_637,EPF_AT_29,{'type': 'MATCHES'}
Q_637,ATA_19,{'type': 'MATCHES'}
Q_637,RPSR_6,{'type': 'MATCHES'}
Q_637,MEPS_39,{'type': 'MATCHES'}
Q_637,MEPS_43,{'type': 'MATCHES'}
Q_637,DPDP_29,{'type': 'MATCHES'}
Q_637,DPDP_30,{'type': 'MATCHES'}
Q_637,FIN_A_50,{'type': 'MATCHES'}
Q_637,FIN_A_51,{'type': 'MATCHES'}
Q_637,FIN_A_129,{'type': 'MATCHES'}
Q_637,FIN_A_146,{'type': 'MATCHES'}
Q_637,FIN_A_148,{'type': 'MATCHES'}
Q_637,FIN_A_1992,{'type': 'MATCHES'}
Q_637,FIN_A_15J,{'type': 'MATCHES'}
Q_637,FIN_A_158,{'type': 'MATCHES'}
Q_637,FIN_A_159,{'type': 'MATCHES'}
Q_637,FIN_A_1952,{'type': 'MATCHES'}
Q_637,FIN_A_161,{'type': 'MATCHES'}
Q_637,FIN_A_1999,{'type': 'MATCHES'}
Q_637,FIN_A_162,{'type': 'MATCHES'}
Q_637,FIN_A_163,{'type': 'MATCHES'}
Q_637,FIN_A_1989,{'type': 'MATCHES'}
Q_637,FIN_A_164,{'type': 'MATCHES'}
Q_637,FIN_A_165,{'type': 'MATCHES'}
Q_637,FIN_A_166,{'type': 'MATCHES'}
Q_637,FIN_A_167,{'type': 'MATCHES'}
Q_637,FIN_A_168,{'type': 'MATCHES'}
Q_637,FIN_A_1997,{'type': 'MATCHES'}
Q_637,FIN_A_169,{'type': 'MATCHES'}
Q_637,FIN_A_170,{'type': 'MATCHES'}
Q_637,FIN_A_171,{'type': 'MATCHES'}
Q_637,FIN_A_172,{'type': 'MATCHES'}
Q_637,FIN_A_173,{'type': 'MATCHES'}
Q_637,FIN_A_1961,{'type': 'MATCHES'}
Q_637,FIN_A_175,{'type': 'MATCHES'}
Q_637,FIN_A_176,{'type': 'MATCHES'}
Q_637,FIN_A_178,{'type': 'MATCHES'}
Q_637,FIN_A_179,{'type': 'MATCHES'}
Q_637,FIN_A_180,{'type': 'MATCHES'}
Q_637,FIN_A_181,{'type': 'MATCHES'}
Q_637,FIN_A_183,{'type': 'MATCHES'}
Q_637,FIN_A_185,{'type': 'MATCHES'}
Q_637,GST_109,{'type': 'MATCHES'}
Q_637,GST_110,{'type': 'MATCHES'}
Q_637,GST_111,{'type': 'MATCHES'}
Q_637,GST_112,{'type': 'MATCHES'}
Q_637,GST_113,{'type': 'MATCHES'}
Q_637,COMP_242,{'type': 'MATCHES'}
Q_637,DSEA_147,{'type': 'MATCHES'}
Q_637,IDA_17B,{'type': 'MATCHES'}
Q_637,EPF_12,{'type': 'MATCHES'}
Q_637,ESI_72,{'type': 'MATCHES'}
Q_637,ISM_12,{'type': 'MATCHES'}
Q_637,ISM_17,{'type': 'MATCHES'}
Q_637,MTW_24,{'type': 'MATCHES'}
Q_637,MTW_25,{'type': 'MATCHES'}
Q_637,MTW_26,{'type': 'MATCHES'}
Q_637,MTW_27,{'type': 'MATCHES'}
Q_637,MTW_28,{'type': 'MATCHES'}
Q_637,MTW_40,{'type': 'MATCHES'}
Q_637,IRC_56,{'type': 'MATCHES'}
Q_637,WAGE_C_4,{'type': 'MATCHES'}
Q_637,WAGE_C_5,{'type': 'MATCHES'}
Q_637,WAGE_C_6,{'type': 'MATCHES'}
Q_637,WAGE_C_7,{'type': 'MATCHES'}
Q_637,WAGE_C_8,{'type': 'MATCHES'}
Q_637,WAGE_C_10,{'type': 'MATCHES'}
Q_637,WAGE_C_11,{'type': 'MATCHES'}
Q_637,WAGE_C_12,{'type': 'MATCHES'}
Q_637,WAGE_C_14,{'type': 'MATCHES'}
Q_637,WAGE_C_15,{'type': 'MATCHES'}
Q_637,WAGE_C_17,{'type': 'MATCHES'}
Q_637,WAGE_C_18,{'type': 'MATCHES'}
Q_637,WAGE_C_69,{'type': 'MATCHES'}
Q_637,WAGE_C_2018,{'type': 'MATCHES'}
Q_637,BONUS_RULES_4,{'type': 'MATCHES'}
Q_637,EC_RULES_3,{'type': 'MATCHES'}
Q_637,EC_RULES_55,{'type': 'MATCHES'}
Q_637,EC_RULES_62,{'type': 'MATCHES'}
Q_637,EC_RULES_63,{'type': 'MATCHES'}
Q_637,EC_RULES_68,{'type': 'MATCHES'}
Q_637,EC_RULES_69,{'type': 'MATCHES'}
Q_637,EC_RULES_70,{'type': 'MATCHES'}
Q_637,ICA_73,{'type': 'MATCHES'}
Q_637,RPSR_237E,{'type': 'MATCHES'}
Q_637,MEPS_13,{'type': 'MATCHES'}
Q_637,MEPS_17,{'type': 'MATCHES'}
Q_637,MEPS_21,{'type': 'MATCHES'}
Q_637,MEPS_28,{'type': 'MATCHES'}
Q_637,MEPS_34,{'type': 'MATCHES'}
Q_637,DPDP_20,{'type': 'MATCHES'}
Q_637,INC_T_192,{'type': 'MATCHES'}
Q_637,BTC_64,{'type': 'MATCHES'}
Q_637,BTC_65,{'type': 'MATCHES'}
Q_637,BTC_117,{'type': 'MATCHES'}
Q_637,BTC_150,{'type': 'MATCHES'}
Q_637,BTC_152,{'type': 'MATCHES'}
Q_637,BTC_160,{'type': 'MATCHES'}
Q_637,BTC_164,{'type': 'MATCHES'}
Q_637,BTC_180,{'type': 'MATCHES'}
Q_637,BTC_248,{'type': 'MATCHES'}
Q_637,BTC_249,{'type': 'MATCHES'}
Q_637,BTC_250,{'type': 'MATCHES'}
Q_637,BTC_252,{'type': 'MATCHES'}
Q_637,BTC_303,{'type': 'MATCHES'}
Q_637,DSEA_18,{'type': 'MATCHES'}
Q_637,DSEA_19,{'type': 'MATCHES'}
Q_637,DSEA_20,{'type': 'MATCHES'}
Q_637,DSEA_21,{'type': 'MATCHES'}
Q_637,DSEA_23,{'type': 'MATCHES'}
Q_637,DSEA_49,{'type': 'MATCHES'}
Q_637,DSEA_1955,{'type': 'MATCHES'}
Q_637,KSEA_5C,{'type': 'MATCHES'}
Q_637,KSEA_16,{'type': 'MATCHES'}
Q_637,KSEA_17,{'type': 'MATCHES'}
Q_637,KSEA_18,{'type': 'MATCHES'}
Q_637,KSEA_3,{'type': 'MATCHES'}
Q_637,KSEA_4,{'type': 'MATCHES'}
Q_637,ESI_2,{'type': 'MATCHES'}
Q_637,ESI_2A,{'type': 'MATCHES'}
Q_637,ESI_10,{'type': 'MATCHES'}
Q_637,ESI_20,{'type': 'MATCHES'}
Q_637,ESI_22,{'type': 'MATCHES'}
Q_637,ESI_25,{'type': 'MATCHES'}
Q_637,ESI_40,{'type': 'MATCHES'}
Q_637,ESI_46,{'type': 'MATCHES'}
Q_637,ESI_49,{'type': 'MATCHES'}
Q_637,ESI_51,{'type': 'MATCHES'}
Q_637,ESI_56,{'type': 'MATCHES'}
Q_637,ESI_57,{'type': 'MATCHES'}
Q_637,ESI_59A,{'type': 'MATCHES'}
Q_637,ESI_69,{'type': 'MATCHES'}
Q_637,ESI_73,{'type': 'MATCHES'}
Q_637,IDA_2A,{'type': 'MATCHES'}
Q_639,provident_fund,{'type': 'RELATES_TO'}
Q_639,EPF_6,{'type': 'MATCHES'}
Q_639,EPF_AT_2,{'type': 'MATCHES'}
Q_639,CCS_ME_3,{'type': 'MATCHES'}
Q_639,CCS_ME_5,{'type': 'MATCHES'}
Q_639,RPSR_43,{'type': 'MATCHES'}
Q_639,MEPS_17,{'type': 'MATCHES'}
Q_639,MEPS_19,{'type': 'MATCHES'}
Q_639,MEPS_20,{'type': 'MATCHES'}
Q_639,MEPS_34,{'type': 'MATCHES'}
Q_639,PENSION_NOM_1,{'type': 'MATCHES'}
Q_639,PENSION_NOM_2,{'type': 'MATCHES'}
Q_639,PENSION_NOM_3,{'type': 'MATCHES'}
Q_639,PENSION_NOM_4,{'type': 'MATCHES'}
Q_639,PENSION_NOM_5,{'type': 'MATCHES'}
Q_639,PENSION_NOM_6,{'type': 'MATCHES'}
Q_639,PENSION_NOM_7,{'type': 'MATCHES'}
Q_639,PENSION_NOM_8,{'type': 'MATCHES'}
Q_639,FIN_A_6,{'type': 'MATCHES'}
Q_639,FIN_A_146,{'type': 'MATCHES'}
Q_639,FIN_A_15J,{'type': 'MATCHES'}
Q_639,FIN_A_185,{'type': 'MATCHES'}
Q_639,BTC_64,{'type': 'MATCHES'}
Q_639,BTC_69,{'type': 'MATCHES'}
Q_639,BTC_80,{'type': 'MATCHES'}
Q_639,BTC_198,{'type': 'MATCHES'}
Q_639,BTC_201,{'type': 'MATCHES'}
Q_639,BTC_202,{'type': 'MATCHES'}
Q_639,BTC_203,{'type': 'MATCHES'}
Q_639,BTC_204,{'type': 'MATCHES'}
Q_639,BTC_205,{'type': 'MATCHES'}
Q_639,BTC_206,{'type': 'MATCHES'}
Q_639,BTC_207,{'type': 'MATCHES'}
Q_639,BTC_208,{'type': 'MATCHES'}
Q_639,BTC_209,{'type': 'MATCHES'}
Q_639,BTC_211,{'type': 'MATCHES'}
Q_639,BTC_212,{'type': 'MATCHES'}
Q_639,BTC_213,{'type': 'MATCHES'}
Q_639,BTC_214,{'type': 'MATCHES'}
Q_639,BTC_216,{'type': 'MATCHES'}
Q_639,BTC_217,{'type': 'MATCHES'}
Q_639,BTC_218,{'type': 'MATCHES'}
Q_639,BTC_219,{'type': 'MATCHES'}
Q_639,BTC_221,{'type': 'MATCHES'}
Q_639,BTC_222,{'type': 'MATCHES'}
Q_639,BTC_224,{'type': 'MATCHES'}
Q_639,BTC_225,{'type': 'MATCHES'}
Q_639,BTC_226,{'type': 'MATCHES'}
Q_639,BTC_227,{'type': 'MATCHES'}
Q_639,BTC_228,{'type': 'MATCHES'}
Q_639,BTC_229,{'type': 'MATCHES'}
Q_639,BTC_230,{'type': 'MATCHES'}
Q_639,BTC_232,{'type': 'MATCHES'}
Q_639,BTC_233,{'type': 'MATCHES'}
Q_639,BTC_234,{'type': 'MATCHES'}
Q_639,BTC_235,{'type': 'MATCHES'}
Q_639,BTC_237,{'type': 'MATCHES'}
Q_639,BTC_238,{'type': 'MATCHES'}
Q_639,BTC_239,{'type': 'MATCHES'}
Q_639,BTC_241,{'type': 'MATCHES'}
Q_639,BTC_242,{'type': 'MATCHES'}
Q_639,BTC_326,{'type': 'MATCHES'}
Q_639,BTC_349,{'type': 'MATCHES'}
Q_639,BTC_366,{'type': 'MATCHES'}
Q_639,BTC_367,{'type': 'MATCHES'}
Q_639,BTC_368,{'type': 'MATCHES'}
Q_639,BTC_369,{'type': 'MATCHES'}
Q_639,BTC_370,{'type': 'MATCHES'}
Q_639,BTC_371,{'type': 'MATCHES'}
Q_640,wages,{'type': 'RELATES_TO'}
Q_640,IDA_17B,{'type': 'MATCHES'}
Q_640,EPF_12,{'type': 'MATCHES'}
Q_640,ESI_72,{'type': 'MATCHES'}
Q_640,ISM_12,{'type': 'MATCHES'}
Q_640,ISM_17,{'type': 'MATCHES'}
Q_640,MTW_24,{'type': 'MATCHES'}
Q_640,MTW_25,{'type': 'MATCHES'}
Q_640,MTW_26,{'type': 'MATCHES'}
Q_640,MTW_27,{'type': 'MATCHES'}
Q_640,MTW_28,{'type': 'MATCHES'}
Q_640,MTW_40,{'type': 'MATCHES'}
Q_640,IRC_56,{'type': 'MATCHES'}
Q_640,WAGE_C_4,{'type': 'MATCHES'}
Q_640,WAGE_C_5,{'type': 'MATCHES'}
Q_640,WAGE_C_6,{'type': 'MATCHES'}
Q_640,WAGE_C_7,{'type': 'MATCHES'}
Q_640,WAGE_C_8,{'type': 'MATCHES'}
Q_640,WAGE_C_10,{'type': 'MATCHES'}
Q_640,WAGE_C_11,{'type': 'MATCHES'}
Q_640,WAGE_C_12,{'type': 'MATCHES'}
Q_640,WAGE_C_14,{'type': 'MATCHES'}
Q_640,WAGE_C_15,{'type': 'MATCHES'}
Q_640,WAGE_C_17,{'type': 'MATCHES'}
Q_640,WAGE_C_18,{'type': 'MATCHES'}
Q_640,WAGE_C_69,{'type': 'MATCHES'}
Q_640,WAGE_C_2018,{'type': 'MATCHES'}
Q_640,BONUS_RULES_4,{'type': 'MATCHES'}
Q_640,EC_RULES_3,{'type': 'MATCHES'}
Q_640,EC_RULES_55,{'type': 'MATCHES'}
Q_640,EC_RULES_62,{'type': 'MATCHES'}
Q_640,EC_RULES_63,{'type': 'MATCHES'}
Q_640,EC_RULES_68,{'type': 'MATCHES'}
Q_640,EC_RULES_69,{'type': 'MATCHES'}
Q_640,EC_RULES_70,{'type': 'MATCHES'}
Q_640,ICA_73,{'type': 'MATCHES'}
Q_640,RPSR_237E,{'type': 'MATCHES'}
Q_640,MEPS_13,{'type': 'MATCHES'}
Q_640,MEPS_17,{'type': 'MATCHES'}
Q_640,MEPS_21,{'type': 'MATCHES'}
Q_640,MEPS_28,{'type': 'MATCHES'}
Q_640,MEPS_34,{'type': 'MATCHES'}
Q_640,DPDP_20,{'type': 'MATCHES'}
Q_640,INC_T_192,{'type': 'MATCHES'}
Q_640,FIN_A_185,{'type': 'MATCHES'}
Q_640,BTC_64,{'type': 'MATCHES'}
Q_640,BTC_65,{'type': 'MATCHES'}
Q_640,BTC_117,{'type': 'MATCHES'}
Q_640,BTC_150,{'type': 'MATCHES'}
Q_640,BTC_152,{'type': 'MATCHES'}
Q_640,BTC_160,{'type': 'MATCHES'}
Q_640,BTC_164,{'type': 'MATCHES'}
Q_640,BTC_180,{'type': 'MATCHES'}
Q_640,BTC_248,{'type': 'MATCHES'}
Q_640,BTC_249,{'type': 'MATCHES'}
Q_640,BTC_250,{'type': 'MATCHES'}
Q_640,BTC_252,{'type': 'MATCHES'}
Q_640,BTC_303,{'type': 'MATCHES'}
Q_640,DSEA_18,{'type': 'MATCHES'}
Q_640,DSEA_19,{'type': 'MATCHES'}
Q_640,DSEA_20,{'type': 'MATCHES'}
Q_640,DSEA_21,{'type': 'MATCHES'}
Q_640,DSEA_23,{'type': 'MATCHES'}
Q_640,DSEA_49,{'type': 'MATCHES'}
Q_640,DSEA_1955,{'type': 'MATCHES'}
Q_640,DSEA_147,{'type': 'MATCHES'}
Q_640,KSEA_5C,{'type': 'MATCHES'}
Q_640,KSEA_16,{'type': 'MATCHES'}
Q_640,KSEA_17,{'type': 'MATCHES'}
Q_640,KSEA_18,{'type': 'MATCHES'}
Q_640,KSEA_3,{'type': 'MATCHES'}
Q_640,KSEA_4,{'type': 'MATCHES'}
Q_642,notice_period,{'type': 'RELATES_TO'}
Q_642,leave,{'type': 'RELATES_TO'}
Q_642,wages,{'type': 'RELATES_TO'}
Q_642,labour_court,{'type': 'RELATES_TO'}
Q_642,dispute_resolution,{'type': 'RELATES_TO'}
Q_642,wrongful_termination,{'type': 'RELATES_TO'}
Q_642,retrenchment,{'type': 'RELATES_TO'}
Q_642,working_hours,{'type': 'RELATES_TO'}
Q_642,absconding,{'type': 'RELATES_TO'}
Q_642,MEPS_26,{'type': 'MATCHES'}
Q_642,MEPS_40,{'type': 'MATCHES'}
Q_642,MBA_10,{'type': 'MATCHES'}
Q_642,FA_79,{'type': 'MATCHES'}
Q_642,SPE_4,{'type': 'MATCHES'}
Q_642,MTW_24,{'type': 'MATCHES'}
Q_642,MTW_27,{'type': 'MATCHES'}
Q_642,MTW_28,{'type': 'MATCHES'}
Q_642,MTW_40,{'type': 'MATCHES'}
Q_642,EC_RULES_15,{'type': 'MATCHES'}
Q_642,EPF_AT_25,{'type': 'MATCHES'}
Q_642,LIM_13,{'type': 'MATCHES'}
Q_642,LIM_114,{'type': 'MATCHES'}
Q_642,LIM_118,{'type': 'MATCHES'}
Q_642,LIM_130,{'type': 'MATCHES'}
Q_642,LIM_133,{'type': 'MATCHES'}
Q_642,CCS_ME_2,{'type': 'MATCHES'}
Q_642,CCS_ME_5,{'type': 'MATCHES'}
Q_642,CCS_ME_6,{'type': 'MATCHES'}
Q_642,CCS_ME_7,{'type': 'MATCHES'}
Q_642,CCS_FS_5,{'type': 'MATCHES'}
Q_642,CCS_FS_10,{'type': 'MATCHES'}
Q_642,RPSR_2,{'type': 'MATCHES'}
Q_642,RPSR_4,{'type': 'MATCHES'}
Q_642,RPSR_43,{'type': 'MATCHES'}
Q_642,MEPS_9,{'type': 'MATCHES'}
Q_642,MEPS_11,{'type': 'MATCHES'}
Q_642,MEPS_13,{'type': 'MATCHES'}
Q_642,MEPS_16,{'type': 'MATCHES'}
Q_642,MEPS_22,{'type': 'MATCHES'}
Q_642,MEPS_25,{'type': 'MATCHES'}
Q_642,MEPS_30,{'type': 'MATCHES'}
Q_642,MEPS_33,{'type': 'MATCHES'}
Q_642,MEPS_34,{'type': 'MATCHES'}
Q_642,MEPS_42,{'type': 'MATCHES'}
Q_642,MHA_91,{'type': 'MATCHES'}
Q_642,MHA_92,{'type': 'MATCHES'}
Q_642,BTC_64,{'type': 'MATCHES'}
Q_642,BTC_65,{'type': 'MATCHES'}
Q_642,BTC_82,{'type': 'MATCHES'}
Q_642,BTC_117,{'type': 'MATCHES'}
Q_642,BTC_139,{'type': 'MATCHES'}
